date,country_code,device_code,app_id,product_id,product_version,one_star_cumulative,two_star_cumulative,three_star_cumulative,four_star_cumulative,five_star_cumulative,total_count_cumulative,average_star_cumulative,favorable_ratings_percentage_cumulative,neutral_ratings_percentage_cumulative,critical_ratings_percentage_cumulative,one_star_public,two_star_public,three_star_public,four_star_public,five_star_public,total_count_public,average_star_public,favorable_ratings_percentage_public,neutral_ratings_percentage_public,critical_ratings_percentage_public,one_star_incremental,two_star_incremental,three_star_incremental,four_star_incremental,five_star_incremental,total_count_incremental,average_star_incremental,favorable_ratings_percentage_incremental,neutral_ratings_percentage_incremental,critical_ratings_percentage_incremental,app_name,product_name,company_name,publisher_name,market_code,category_name
2025-05-12,US,android-all,com.scopely.monopolygo,20600016782714,,84418,25644,68311,306762,2377317,2862452,4.700261,0.937685,0.023865,0.03845,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-104,7,-85,-49,868,637,4.976,0.992,0.0,0.008,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-13,US,android-all,com.scopely.monopolygo,20600016782714,,83111,25257,68316,306957,2379773,2863414,4.702522,0.938296,0.023858,0.037846,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1307,-387,5,195,2456,962,4.922816,0.998117,0.001883,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-14,US,android-all,com.scopely.monopolygo,20600016782714,,82268,25156,68108,306873,2382218,2864623,4.704105,0.938724,0.023776,0.0375,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-843,-101,-208,-84,2445,1209,5.0,1.0,0.0,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-15,US,android-all,com.scopely.monopolygo,20600016782714,,82241,25077,68073,306651,2383477,2865519,4.704419,0.938793,0.023756,0.037452,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-27,-79,-35,-222,1259,896,5.0,1.0,0.0,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-16,US,android-all,com.scopely.monopolygo,20600016782714,,81076,25021,67911,306758,2385533,2866299,4.70626,0.939292,0.023693,0.037015,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1165,-56,-162,107,2056,780,4.950532,1.0,0.0,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-17,US,android-all,com.scopely.monopolygo,20600016782714,,80916,25008,67783,306347,2387294,2867348,4.706837,0.939419,0.02364,0.036941,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-160,-13,-128,-411,1761,1049,5.0,1.0,0.0,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-18,US,android-all,com.scopely.monopolygo,20600016782714,,80892,24991,67887,306630,2387947,2868347,4.706819,0.939418,0.023668,0.036914,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-24,-17,104,283,653,999,4.527885,0.9,0.1,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-19,US,android-all,com.scopely.monopolygo,20600016782714,,80763,24896,68016,306947,2388831,2869453,4.707011,0.939475,0.023703,0.036822,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-129,-95,129,317,884,1106,4.567669,0.903008,0.096992,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-20,US,android-all,com.scopely.monopolygo,20600016782714,,80692,24957,68317,307059,2389487,2870512,4.706905,0.939395,0.0238,0.036805,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-71,61,301,112,656,1059,4.206195,0.679646,0.266372,0.053982,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-21,US,android-all,com.scopely.monopolygo,20600016782714,,80606,24940,68396,307342,2390086,2871370,4.706977,0.939422,0.02382,0.036758,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-86,-17,79,283,599,858,4.541103,0.917794,0.082206,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-22,US,android-all,com.scopely.monopolygo,20600016782714,,80673,24936,68686,307501,2390404,2872200,4.706715,0.939317,0.023914,0.036769,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-4,290,159,318,830,3.792566,0.571942,0.347722,0.080336,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-23,US,android-all,com.scopely.monopolygo,20600016782714,,80951,24826,68875,307588,2390899,2873139,4.706377,0.939212,0.023972,0.036816,0,0,0,0,0,0,0.0,0.0,0.0,0.0,278,-110,189,87,495,939,3.496663,0.554814,0.180172,0.265014,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-24,US,android-all,com.scopely.monopolygo,20600016782714,,81132,24787,69116,307371,2391657,2874063,4.706168,0.939098,0.024048,0.036853,0,0,0,0,0,0,0.0,0.0,0.0,0.0,181,-39,241,-217,758,924,3.977966,0.642373,0.204237,0.15339,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-25,US,android-all,com.scopely.monopolygo,20600016782714,,81049,24750,69130,307417,2392759,2875105,4.706403,0.939157,0.024044,0.036798,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-83,-37,14,46,1102,1042,4.936317,0.987952,0.012048,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-26,US,android-all,com.scopely.monopolygo,20600016782714,,80790,24715,69204,307682,2393665,2876056,4.706753,0.939254,0.024062,0.036684,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-259,-35,74,265,906,951,4.668273,0.940562,0.059438,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-27,US,android-all,com.scopely.monopolygo,20600016782714,,80884,24763,69090,307857,2394420,2877014,4.706688,0.939264,0.024014,0.036721,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94,48,-114,175,755,958,4.351679,0.867537,0.0,0.132463,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-28,US,android-all,com.scopely.monopolygo,20600016782714,,81254,24737,69132,307734,2395070,2877927,4.706308,0.93915,0.024021,0.036829,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,-26,42,-123,650,913,3.527307,0.612053,0.039548,0.348399,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-29,US,android-all,com.scopely.monopolygo,20600016782714,,81624,24694,69157,307771,2395762,2879008,4.705918,0.93905,0.024021,0.036929,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,-43,25,37,692,1081,3.605872,0.648577,0.022242,0.329181,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-30,US,android-all,com.scopely.monopolygo,20600016782714,,81788,24762,69327,307935,2395915,2879727,4.705518,0.938926,0.024074,0.037,0,0,0,0,0,0,0.0,0.0,0.0,0.0,164,68,170,164,153,719,3.102921,0.44089,0.236439,0.32267,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-05-31,US,android-all,com.scopely.monopolygo,20600016782714,,81983,24807,69292,308109,2396244,2880435,4.705237,0.93887,0.024056,0.037074,0,0,0,0,0,0,0.0,0.0,0.0,0.0,195,45,-35,174,329,708,3.53432,0.676985,0.0,0.323015,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-01,US,android-all,com.scopely.monopolygo,20600016782714,,82376,24873,69663,308128,2396259,2881299,4.704447,0.9386,0.024178,0.037222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,66,371,19,15,864,2.070602,0.039352,0.429398,0.53125,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-02,US,android-all,com.scopely.monopolygo,20600016782714,,82265,24840,69767,308095,2397445,2882412,4.704689,0.938638,0.024204,0.037158,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-111,-33,104,-33,1186,1113,4.83876,0.91938,0.08062,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-03,US,android-all,com.scopely.monopolygo,20600016782714,,82880,24958,69946,308056,2397312,2883152,4.703678,0.938337,0.02426,0.037403,0,0,0,0,0,0,0.0,0.0,0.0,0.0,615,118,179,-39,-133,740,1.52193,0.0,0.196272,0.803728,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-04,US,android-all,com.scopely.monopolygo,20600016782714,,82618,24931,69959,308047,2398398,2883953,4.704146,0.93845,0.024258,0.037292,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-262,-27,13,-9,1086,801,4.976342,0.988171,0.011829,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-05,US,android-all,com.scopely.monopolygo,20600016782714,,82768,25040,70091,308433,2398379,2884711,4.703677,0.93833,0.024297,0.037372,0,0,0,0,0,0,0.0,0.0,0.0,0.0,150,109,132,386,-19,758,2.970399,0.496782,0.169884,0.333333,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-06,US,android-all,com.scopely.monopolygo,20600016782714,,83610,25179,70263,308585,2398004,2885641,4.702289,0.937951,0.024349,0.0377,0,0,0,0,0,0,0.0,0.0,0.0,0.0,842,139,172,152,-375,930,1.71954,0.116475,0.131801,0.751724,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-07,US,android-all,com.scopely.monopolygo,20600016782714,,84270,25262,70178,308980,2397732,2886422,4.70129,0.93774,0.024313,0.037947,0,0,0,0,0,0,0.0,0.0,0.0,0.0,660,83,-85,395,-272,781,2.114236,0.3471,0.0,0.6529,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-08,US,android-all,com.scopely.monopolygo,20600016782714,,84589,25315,70175,309014,2398252,2887345,4.700879,0.937632,0.024304,0.038064,0,0,0,0,0,0,0.0,0.0,0.0,0.0,319,53,-3,34,520,923,3.413607,0.598272,0.0,0.401728,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-09,US,android-all,com.scopely.monopolygo,20600016782714,,84812,25522,70316,309034,2398742,2888426,4.700363,0.937457,0.024344,0.038199,0,0,0,0,0,0,0.0,0.0,0.0,0.0,223,207,141,20,490,1081,3.320999,0.471785,0.130435,0.39778,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-10,US,android-all,com.scopely.monopolygo,20600016782714,,85078,25472,70143,308798,2399666,2889157,4.700324,0.937458,0.024278,0.038264,0,0,0,0,0,0,0.0,0.0,0.0,0.0,266,-50,-173,-236,924,731,4.105882,0.776471,0.0,0.223529,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-11,US,android-all,com.scopely.monopolygo,20600016782714,,85593,25488,70085,308752,2400258,2890176,4.699756,0.937317,0.024249,0.038434,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,16,-58,-46,592,1019,3.122885,0.527159,0.0,0.472841,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-12,US,android-all,com.scopely.monopolygo,20600016782714,,85972,25715,70438,309114,2400140,2891379,4.698752,0.937011,0.024361,0.038628,0,0,0,0,0,0,0.0,0.0,0.0,0.0,379,227,353,362,-118,1203,2.528388,0.274035,0.267222,0.458743,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-13,US,android-all,com.scopely.monopolygo,20600016782714,,86139,25751,70436,309222,2400512,2892060,4.698518,0.936956,0.024355,0.038689,0,0,0,0,0,0,0.0,0.0,0.0,0.0,167,36,-2,108,372,681,3.70571,0.702782,0.0,0.297218,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-14,US,android-all,com.scopely.monopolygo,20600016782714,,86468,25948,70372,309399,2400553,2892740,4.697913,0.936811,0.024327,0.038861,0,0,0,0,0,0,0.0,0.0,0.0,0.0,329,197,-64,177,41,680,2.198925,0.293011,0.0,0.706989,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-15,US,android-all,com.scopely.monopolygo,20600016782714,,86681,26017,70493,309454,2400903,2893548,4.697529,0.93669,0.024362,0.038948,0,0,0,0,0,0,0.0,0.0,0.0,0.0,213,69,121,55,350,808,3.321782,0.501238,0.149752,0.34901,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-16,US,android-all,com.scopely.monopolygo,20600016782714,,87318,25988,70602,309419,2400954,2894281,4.696692,0.936458,0.024394,0.039148,0,0,0,0,0,0,0.0,0.0,0.0,0.0,637,-29,109,-35,51,733,1.529486,0.06399,0.136763,0.799247,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-17,US,android-all,com.scopely.monopolygo,20600016782714,,87529,26058,70683,309452,2401501,2895223,4.696359,0.936354,0.024414,0.039233,0,0,0,0,0,0,0.0,0.0,0.0,0.0,211,70,81,33,547,942,3.674098,0.615711,0.085987,0.298301,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-18,US,android-all,com.scopely.monopolygo,20600016782714,,88046,26258,70895,309454,2401463,2896116,4.695384,0.936053,0.024479,0.039468,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,200,212,2,-38,893,1.676692,0.002148,0.227712,0.77014,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-19,US,android-all,com.scopely.monopolygo,20600016782714,,88608,26308,70978,309239,2401997,2897130,4.69468,0.935835,0.024499,0.039665,0,0,0,0,0,0,0.0,0.0,0.0,0.0,562,50,83,-215,534,1014,2.913751,0.4345,0.067535,0.497966,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-20,US,android-all,com.scopely.monopolygo,20600016782714,,88862,26321,71078,309077,2402276,2897614,4.694354,0.935719,0.02453,0.039751,0,0,0,0,0,0,0.0,0.0,0.0,0.0,254,13,100,-162,279,484,3.057276,0.431889,0.154799,0.413313,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-21,US,android-all,com.scopely.monopolygo,20600016782714,,89376,26371,71126,308932,2402743,2898548,4.693708,0.935529,0.024538,0.039933,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,50,48,-145,467,934,2.866543,0.432808,0.044486,0.522706,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-22,US,android-all,com.scopely.monopolygo,20600016782714,,89798,26233,71341,308943,2403202,2899517,4.693219,0.935378,0.024604,0.040017,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422,-138,215,11,459,969,3.076784,0.424571,0.194219,0.38121,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-23,US,android-all,com.scopely.monopolygo,20600016782714,,89954,26375,71486,308757,2404025,2900597,4.692936,0.93525,0.024645,0.040105,0,0,0,0,0,0,0.0,0.0,0.0,0.0,156,142,145,-186,823,1080,3.941548,0.650079,0.114534,0.235387,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-24,US,android-all,com.scopely.monopolygo,20600016782714,,90660,26427,71483,308693,2404226,2901489,4.692027,0.935009,0.024637,0.040354,0,0,0,0,0,0,0.0,0.0,0.0,0.0,706,52,-3,-64,201,892,1.892596,0.209593,0.0,0.790407,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-25,US,android-all,com.scopely.monopolygo,20600016782714,,90380,26657,71447,308496,2405353,2902333,4.692357,0.935058,0.024617,0.040325,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-280,230,-36,-197,1127,844,4.491525,0.830508,0.0,0.169492,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-26,US,android-all,com.scopely.monopolygo,20600016782714,,92046,27056,71749,308420,2403950,2903221,4.689562,0.934262,0.024714,0.041024,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1666,399,302,-76,-1403,888,1.423743,0.0,0.127588,0.872412,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-27,US,android-all,com.scopely.monopolygo,20600016782714,,92126,27159,71788,308436,2404386,2903895,4.689385,0.934201,0.024721,0.041078,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,103,39,16,436,674,3.9273,0.670623,0.057864,0.271513,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-28,US,android-all,com.scopely.monopolygo,20600016782714,,92300,27404,71924,308647,2404273,2904548,4.688796,0.934025,0.024763,0.041213,0,0,0,0,0,0,0.0,0.0,0.0,0.0,174,245,136,211,-113,653,2.501305,0.275457,0.177546,0.546997,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-29,US,android-all,com.scopely.monopolygo,20600016782714,,92381,27512,71958,308805,2404727,2905383,4.688585,0.933967,0.024767,0.041266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,81,108,34,158,454,835,3.953293,0.732934,0.040719,0.226347,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-06-30,US,android-all,com.scopely.monopolygo,20600016782714,,92724,27603,71968,309023,2404598,2905916,4.687994,0.933826,0.024766,0.041408,0,0,0,0,0,0,0.0,0.0,0.0,0.0,343,91,10,218,-129,533,2.155589,0.329305,0.015106,0.655589,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-01,US,android-all,com.scopely.monopolygo,20600016782714,,93095,27770,72259,309431,2403963,2906518,4.687035,0.933555,0.024861,0.041584,0,0,0,0,0,0,0.0,0.0,0.0,0.0,371,167,291,408,-635,602,2.594988,0.32983,0.235247,0.434923,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-02,US,android-all,com.scopely.monopolygo,20600016782714,,93348,27895,72344,309710,2403761,2907058,4.686461,0.933408,0.024886,0.041706,0,0,0,0,0,0,0.0,0.0,0.0,0.0,253,125,85,279,-202,540,2.525606,0.376011,0.114555,0.509434,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-03,US,android-all,com.scopely.monopolygo,20600016782714,,94286,28033,72644,309618,2403152,2907733,4.684927,0.93295,0.024983,0.042067,0,0,0,0,0,0,0.0,0.0,0.0,0.0,938,138,300,-92,-609,675,1.536337,0.0,0.218023,0.781977,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-04,US,android-all,com.scopely.monopolygo,20600016782714,,94630,28092,72841,309744,2403026,2908333,4.684279,0.932758,0.025046,0.042197,0,0,0,0,0,0,0.0,0.0,0.0,0.0,344,59,197,126,-126,600,2.144628,0.173554,0.27135,0.555096,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-05,US,android-all,com.scopely.monopolygo,20600016782714,,95010,28175,72950,309810,2403092,2909037,4.68365,0.932577,0.025077,0.042346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,380,83,109,66,66,704,2.083807,0.1875,0.15483,0.65767,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-06,US,android-all,com.scopely.monopolygo,20600016782714,,95203,28325,72797,309817,2403579,2909721,4.683407,0.932528,0.025019,0.042454,0,0,0,0,0,0,0.0,0.0,0.0,0.0,193,150,-153,7,487,684,3.531661,0.590203,0.0,0.409797,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-07,US,android-all,com.scopely.monopolygo,20600016782714,,95494,28405,72968,309926,2403622,2910415,4.682845,0.932358,0.025071,0.042571,0,0,0,0,0,0,0.0,0.0,0.0,0.0,291,80,171,109,43,694,2.327089,0.21902,0.246398,0.534582,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-08,US,android-all,com.scopely.monopolygo,20600016782714,,95646,28514,73027,310034,2404311,2911532,4.682568,0.932274,0.025082,0.042644,0,0,0,0,0,0,0.0,0.0,0.0,0.0,152,109,59,108,689,1117,3.960609,0.713518,0.05282,0.233662,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-09,US,android-all,com.scopely.monopolygo,20600016782714,,95914,28595,73118,309729,2405172,2912528,4.682267,0.932146,0.025105,0.042749,0,0,0,0,0,0,0.0,0.0,0.0,0.0,268,81,91,-305,861,996,3.849347,0.661799,0.069946,0.268255,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-10,US,android-all,com.scopely.monopolygo,20600016782714,,96550,28673,73124,309393,2405792,2913532,4.681534,0.931922,0.025098,0.04298,0,0,0,0,0,0,0.0,0.0,0.0,0.0,636,78,6,-336,620,1004,2.91791,0.462687,0.004478,0.532836,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-11,US,android-all,com.scopely.monopolygo,20600016782714,,96794,28770,73182,309487,2405905,2914138,4.681094,0.931799,0.025113,0.043088,0,0,0,0,0,0,0.0,0.0,0.0,0.0,244,97,58,94,113,606,2.562706,0.341584,0.09571,0.562706,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-12,US,android-all,com.scopely.monopolygo,20600016782714,,97060,28771,73386,309241,2406345,2914803,4.680745,0.931653,0.025177,0.04317,0,0,0,0,0,0,0.0,0.0,0.0,0.0,266,1,204,-246,440,665,3.3809,0.482986,0.22393,0.293085,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-13,US,android-all,com.scopely.monopolygo,20600016782714,,97267,28887,73291,309072,2406962,2915479,4.680539,0.931591,0.025139,0.04327,0,0,0,0,0,0,0.0,0.0,0.0,0.0,207,116,-95,-169,617,676,3.748936,0.656383,0.0,0.343617,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-14,US,android-all,com.scopely.monopolygo,20600016782714,,97655,28867,73266,309225,2407297,2916310,4.680083,0.931493,0.025123,0.043384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,-20,-25,153,335,831,3.053653,0.557078,0.0,0.442922,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-15,US,android-all,com.scopely.monopolygo,20600016782714,,97738,29003,73203,308569,2408422,2916935,4.680166,0.931454,0.025096,0.04345,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,136,-63,-656,1125,625,4.449405,0.837054,0.0,0.162946,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-16,US,android-all,com.scopely.monopolygo,20600016782714,,98055,28890,73261,308786,2408570,2917562,4.679802,0.931379,0.02511,0.043511,0,0,0,0,0,0,0.0,0.0,0.0,0.0,317,-113,58,217,148,627,2.836486,0.493243,0.078378,0.428378,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-17,US,android-all,com.scopely.monopolygo,20600016782714,,98439,28923,73445,308937,2408716,2918460,4.679162,0.931194,0.025166,0.04364,0,0,0,0,0,0,0.0,0.0,0.0,0.0,384,33,184,151,146,898,2.601336,0.330735,0.2049,0.464365,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-18,US,android-all,com.scopely.monopolygo,20600016782714,,98343,29026,73573,309115,2408943,2919000,4.679099,0.931161,0.025205,0.043634,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-96,103,128,178,227,540,3.831761,0.636792,0.201258,0.16195,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-19,US,android-all,com.scopely.monopolygo,20600016782714,,98350,29089,73743,309128,2409333,2919643,4.678974,0.931094,0.025258,0.043649,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,63,170,13,390,643,4.11353,0.62675,0.264386,0.108865,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-20,US,android-all,com.scopely.monopolygo,20600016782714,,98497,29104,73911,309162,2409681,2920355,4.678709,0.930997,0.025309,0.043694,0,0,0,0,0,0,0.0,0.0,0.0,0.0,147,15,168,34,348,712,3.591292,0.536517,0.235955,0.227528,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-21,US,android-all,com.scopely.monopolygo,20600016782714,,98431,29049,73991,309339,2410460,2921270,4.678841,0.931033,0.025328,0.043639,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-66,-55,80,177,779,915,4.67471,0.92278,0.07722,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-22,US,android-all,com.scopely.monopolygo,20600016782714,,98460,28992,74086,309264,2411366,2922168,4.678919,0.931031,0.025353,0.043616,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,-57,95,-75,906,898,4.702913,0.879612,0.092233,0.028155,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-23,US,android-all,com.scopely.monopolygo,20600016782714,,98248,28948,74111,309101,2412809,2923217,4.679408,0.931135,0.025353,0.043512,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-212,-44,25,-163,1443,1049,4.96594,0.98297,0.01703,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-24,US,android-all,com.scopely.monopolygo,20600016782714,,98372,28943,74377,308925,2413741,2924358,4.679247,0.93103,0.025434,0.043536,0,0,0,0,0,0,0.0,0.0,0.0,0.0,124,-5,266,-176,932,1141,4.22239,0.704992,0.20121,0.093797,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-25,US,android-all,com.scopely.monopolygo,20600016782714,,98020,28889,74463,308679,2414841,2924892,4.679868,0.931152,0.025458,0.043389,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-352,-54,86,-246,1100,534,4.854975,0.927487,0.072513,0.0,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-26,US,android-all,com.scopely.monopolygo,20600016782714,,98163,28894,74457,308940,2415127,2925581,4.679657,0.93112,0.02545,0.04343,0,0,0,0,0,0,0.0,0.0,0.0,0.0,143,5,-6,261,286,689,3.779856,0.78705,0.0,0.21295,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
2025-07-27,US,android-all,com.scopely.monopolygo,20600016782714,,98229,28927,74921,309041,2415324,2926442,4.679276,0.930948,0.025601,0.043451,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,33,464,101,197,861,3.383275,0.346109,0.538908,0.114983,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play,Game / Board
